"mr-4 href","mt-2 src","company-name","ml-2","mt-3","text-blue-600","text-blue-600 href","detail-label","detail-label 2","detail-label 3","font-medium","font-medium href","after:inline-block","after:inline-block 2","after:inline-block 3","after:inline-block 4","after:inline-block 5","detail-label 4","my-1","after:inline-block 6","text-blue-600 3","text-blue-600 href 3","font-medium 2","font-medium href 2","after:inline-block 7","after:inline-block 8","after:inline-block 9","after:inline-block 10","after:inline-block 11","after:inline-block 12","rounded-md 2","font-medium 3","font-medium href 3","after:inline-block 13","after:inline-block 14","after:inline-block 15","rounded-md 3","after:inline-block 18","after:inline-block 19"
"https://www.workatastartup.com/companies/yuma-ai","https://bookface-images.s3.amazonaws.com/small_logos/5b5e2299b8aa66bb93182989998fcde535817370.png","Yuma AI","(W23)","The AI Support Agent for Ecommerce","yuma.ai","https://www.workatastartup.com/companies/yuma-ai/website","Boston","17 people","B2B Software and Services","AI Solution Engineer - Full-stack - Rails Engineer (Barcelona, Spain)","https://www.workatastartup.com/jobs/78328","Barcelona, CT, ES / Barcelona, Catalonia, ES","fulltime","US citizenship/visa not required","€30K - €50K EUR","0.01% - 0.07%","Operations","","1+ years","yuma_dot_ai","https://twitter.com/yuma_dot_ai","AI Product Focused - Senior Full-stack - Rails Engineer (Europe)","https://www.workatastartup.com/jobs/78329","Remote / Remote (FR; PT; ES; GB; BE; NL; DE; PL; AT; IT; HR; GR; RS; IL; HU; SE; FI; NO)","fulltime","US citizenship/visa not required","€50K - €85K EUR","0.03% - 0.10%","6+ years","View job","Account Manager - Europe (Barcelona, Spain)","https://www.workatastartup.com/jobs/78330","Barcelona, CT, ES / Barcelona, Catalonia, ES / Remote","fulltime","US citizenship/visa not required","View job","€30K - €41K EUR","0.01% - 0.03%"
"https://www.workatastartup.com/companies/finta","https://bookface-images.s3.amazonaws.com/small_logos/e416218a9e904f407106d424cd8e3c822f799c0a.png","Finta","(W23)","Magically simplify accounting and taxes","finta.com","https://www.workatastartup.com/companies/finta/website","San Francisco","2 people","B2B Software and Services","Founding Designer","https://www.workatastartup.com/jobs/66636","San Francisco, CA, US / Remote","fulltime","Will sponsor","$140K - $220K","1.00% - 5.00%","Finance and Accounting","Interview Process","3+ years","finta","https://x.com/finta","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/cercli","https://bookface-images.s3.amazonaws.com/small_logos/4c64a305e01ba20da74a99d93c7b92f8f9831ffb.png","Cercli","(S23)","Rippling for Middle East & North Africa","cercli.com","https://www.workatastartup.com/companies/cercli/website","10 people","B2B Software and Services","","Front End Engineer","https://www.workatastartup.com/jobs/75551","Dubai, Dubai, AE / Remote","fulltime","US citizenship/visa not required","3+ years","US citizenship/visa not required","","","3+ years","cercliHQ","https://twitter.com/cercliHQ","Account Executive","https://www.workatastartup.com/jobs/75229","Dubai, Dubai, AE / Riyadh, Riyadh Province, SA / Remote","fulltime","US citizenship/visa not required","6+ years","US citizenship/visa not required","3+ years","View job","Senior Software Engineer","https://www.workatastartup.com/jobs/75549","Dubai, Dubai, AE / Remote","fulltime","","View job","",""
"https://www.workatastartup.com/companies/pier","https://bookface-images.s3.amazonaws.com/small_logos/eb10300785960d3b48dfff648ae5ee0f8ba40cfc.png","Pier","(W23)","Stripe for Credit - Trusted Credit Compliance Partner","pier-finance.com","https://www.workatastartup.com/companies/pier/website","San Francisco","4 people","B2B Software and Services","Business Development Representative","https://www.workatastartup.com/jobs/74591","San Francisco, CA, US","fulltime","Will sponsor","$60K - $120K","0.10% - 0.50%","","","1+ years","","","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/finni-health","https://bookface-images.s3.amazonaws.com/small_logos/040abcfa7f35e870153693b5040b7ebd5ca04b53.png","Finni Health","(W23)","Empowering Autism Care Providers to Go Independent","finnihealth.com","https://www.workatastartup.com/companies/finni-health/website","35 people","Healthcare","Consumer Health and Wellness","Full-Stack Software Developer 2","https://www.workatastartup.com/jobs/75960","San Francisco, CA, US / Toronto, ON, CA / Toronto, Ontario, CA / Remote (US; CA)","fulltime","Will sponsor","$120K - $160K","0.05% - 0.10%","","","1+ years","","","Senior Full-Stack Software Developer","https://www.workatastartup.com/jobs/64050","San Francisco, CA, US / Remote (US)","fulltime","Will sponsor","$140K - $200K","0.05% - 0.10%","6+ years","View job","Finance Analyst","https://www.workatastartup.com/jobs/78265","Toronto, Canada","fulltime","US citizenship/visa not required","View job","$80K - $100K CAD","3+ years"
"https://www.workatastartup.com/companies/vellum","https://bookface-images.s3.amazonaws.com/small_logos/211ce1fb908d8d56541fcc5ddfa4be47bd69dc5d.png","Vellum","(W23)","The AI Product Development Platform","vellum.ai","https://www.workatastartup.com/companies/vellum/website","New York","23 people","B2B Software and Services","Software Engineer - Backend / Fullstack","https://www.workatastartup.com/jobs/60844","New York, NY, US","fulltime","Will sponsor","$140K - $200K","3+ years","Engineering, Product and Design","","Will sponsor","","","Software Engineer - Frontend / Fullstack","https://www.workatastartup.com/jobs/60846","New York, NY, US","fulltime","$140K - $200K","3+ years","Will sponsor","$120K - $160K","View job","Technical Content Marketing","https://www.workatastartup.com/jobs/62279","New York, NY, US","fulltime","3+ years","View job","Will sponsor","$100K - $225K"
"https://www.workatastartup.com/companies/berry","https://bookface-images.s3.amazonaws.com/small_logos/59005c33d3a0d40259f58fdc4a12bc21a5d29d73.png","Berry","(W23)","Scale customer success and onboarding with AI","berryai.com","https://www.workatastartup.com/companies/berry/website","San Francisco","8 people","B2B Software and Services","Founding Full Stack Engineer - LLM, Applied AI (no prior LLM experience required)","https://www.workatastartup.com/jobs/67226","Remote","fulltime","US citizenship/visa not required","$50K - $85K","0.10% - 1.00%","Operations","","6+ years","berryapphq","https://twitter.com/berryapphq","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/fern","https://bookface-images.s3.amazonaws.com/small_logos/4f48c426b67826bae7fd3fded6bfc3e891fd72d2.png","Fern","(W23)","Instantly offer SDKs and API Docs","buildwithfern.com","https://www.workatastartup.com/companies/fern/website","New York","12 people","B2B Software and Services","Technical Account Executive (Full Cycle)","https://www.workatastartup.com/jobs/73078","NY, US","fulltime","Will sponsor","$180K - $240K","3+ years","Engineering, Product and Design","Interview Process","","buildwithfern","https://x.com/buildwithfern","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/invopop","https://bookface-images.s3.amazonaws.com/small_logos/5903341d8e42bfa4053fabf5f02effd07eda7793.png","Invopop","(W23)","We help global software companies comply with local tax reporting","invopop.com","https://www.workatastartup.com/companies/invopop/website","Madrid, Spain","7 people","B2B Software and Services","Backend Product Engineer (Golang)","https://www.workatastartup.com/jobs/74922","Madrid, MD, ES / Madrid, Community of Madrid, ES","fulltime","US citizenship/visa not required","€35K - €75K EUR","0.30% - 0.60%","Finance and Accounting","Interview Process","Any (new grads ok)","goInvopop","https://twitter.com/goInvopop","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/diffuse-bio","https://bookface-images.s3.amazonaws.com/small_logos/961a0aa4b25ffd0049a0526af8ad2406763125f4.png","Diffuse Bio","(W23)","Generative AI for protein design","diffuse.bio","https://www.workatastartup.com/companies/diffuse-bio/website","San Carlos, CA","10 people","Healthcare","ML Research Engineer","https://www.workatastartup.com/jobs/57697","Menlo Park, CA, US / Remote (US; CA)","fulltime","Will sponsor","$90K - $130K","0.10% - 0.60%","Drug Discovery and Delivery","","3+ years","","","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/sirdab","https://bookface-images.s3.amazonaws.com/small_logos/eada3acac55ff8d8af7dff49cd0248aa507d6317.png","Sirdab","(W23)","Cloud warehousing & supply chain platform in MENA","sirdab.co","https://www.workatastartup.com/companies/sirdab/website","Riyadh, Saudi Arabia","2 people","B2B Software and Services","Fullstack Software Engineer","https://www.workatastartup.com/jobs/61143","SA / Remote (EG)","fulltime","US citizenship/visa not required","6+ years","US citizenship/visa not required","Supply Chain and Logistics","","3+ years","usesirdab","https://mobile.twitter.com/usesirdab","Operations Manager","https://www.workatastartup.com/jobs/61142","SA","fulltime","US citizenship/visa not required","3+ years","US citizenship/visa not required","3+ years","View job","Sr. Frontend Engineer","https://www.workatastartup.com/jobs/61999","Riyadh, Riyadh Province, SA / Remote","fulltime","","View job","",""
"https://www.workatastartup.com/companies/superkalam","https://bookface-images.s3.amazonaws.com/small_logos/1b77af33029a4b47cc037f68e90edf366b8b47b3.png","SuperKalam","(W23)","Personal Tutor for Every Student, powered by AI Learning Ecosystem.","superkalam.com","https://www.workatastartup.com/companies/superkalam/website","Bengaluru, India","20 people","Education","Video Editor Intern","https://www.workatastartup.com/jobs/75709","IN / Remote (IN)","intern","US citizenship/visa not required","₹20K - ₹25K INR","Any","","Interview Process","US citizenship/visa not required","SuperKalam_","https://twitter.com/SuperKalam_","Content Associate (UPSC Focus)","https://www.workatastartup.com/jobs/65336","IN / Remote (IN)","fulltime","₹500K - ₹600K INR","Any (new grads ok)","US citizenship/visa not required","₹300K - ₹350K INR","View job","Content Creator (Contractual Full Time)","https://www.workatastartup.com/jobs/71440","IN / Remote (IN)","contract","Any (new grads ok)","View job","US citizenship/visa not required","₹25K - ₹35K INR"
"https://www.workatastartup.com/companies/alaan","https://bookface-images.s3.amazonaws.com/small_logos/fc9ff5bdd231134886435b1360a606fccec68c2c.png","Alaan","(W23)","AI-powered expense management platform for businesses in the Middle East","alaan.com","https://www.workatastartup.com/companies/alaan/website","Dubai, United Arab Emirates","90 people","Financial Technology and Services","Full Stack Engineer","https://www.workatastartup.com/jobs/66722","Bengaluru, KA, IN","fulltime","US citizenship/visa not required","₹1M - ₹2.5M INR","1+ years","Payments","","US citizenship/visa not required","alaan_pay","https://twitter.com/alaan_pay","Frontend Engineer","https://www.workatastartup.com/jobs/61753","Bengaluru, KA, IN","fulltime","₹800K - ₹2.2M INR","1+ years","US citizenship/visa not required","₹1.5M - ₹2.5M INR","View job","DevOps - Engineer","https://www.workatastartup.com/jobs/68288","Bengaluru, KA, IN / SA","fulltime","1+ years","View job","US citizenship/visa not required","$47.9K - $63.9K"
"https://www.workatastartup.com/companies/vitalize","https://bookface-images.s3.amazonaws.com/small_logos/d6c6f2e22c7b4fbef82d9262b480814cba5923e9.png","Vitalize","(W23)","The OS for Hospital Operations","vitalize.care","https://www.workatastartup.com/companies/vitalize/website","San Francisco","14 people","Healthcare","Founding AE","https://www.workatastartup.com/jobs/78014","San Francisco, CA, US","fulltime","Will sponsor","$175K - $250K","1+ years","","","","vitalize_care","https://twitter.com/vitalize_care","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/clickpe","https://bookface-images.s3.amazonaws.com/small_logos/3c6e584d85f4fd70f979807e451c948d3482cdf8.png","ClickPe","(W23)","Finance on a Click","clickpe.ai","https://www.workatastartup.com/companies/clickpe/website","Surat, India","2 people","Financial Technology and Services","Backend Engineer Full Time","https://www.workatastartup.com/jobs/68570","Bengaluru, KA, IN / Bengaluru, Karnataka, IN","fulltime","US citizenship/visa not required","₹500K - ₹1.5M INR","0.20% - 1.00%","Credit and Lending","Interview Process","Any (new grads ok)","Team_DailyPe","https://twitter.com/Team_DailyPe","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/icepanel","https://bookface-images.s3.amazonaws.com/small_logos/7373c1adcb59518de3f0525b2829a0ed7943e0a3.png","IcePanel","(W23)","Design and explain complex software architecture.","icepanel.io","https://www.workatastartup.com/companies/icepanel/website","North Vancouver, Canada","6 people","B2B Software and Services","Senior Product Engineer","https://www.workatastartup.com/jobs/72555","Vancouver, BC, CA","fulltime","US citizenship/visa not required","$120K - $160K CAD","0.50% - 1.00%","Engineering, Product and Design","Interview Process","6+ years","ice_panel","https://twitter.com/ice_panel","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/orchid","https://bookface-images.s3.amazonaws.com/small_logos/c45a8c4b15289c3172e10baab22e5b061b400e76.png","Orchid","(W23)","AI-powered EHR for independent mental health professionals","orchid.health","https://www.workatastartup.com/companies/orchid/website","San Francisco","4 people","Healthcare","Senior Backend Engineer","https://www.workatastartup.com/jobs/61534","Remote (PL; DE; NL; US; GB; FR; IT; CH; BE; HU; AT; RO; SK; SI; SE; CA; EE; CZ; ES; PT; LT; LV; DK; HR)","fulltime","Will sponsor","$100K - $200K","6+ years","","","","","","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/truewind","https://bookface-images.s3.amazonaws.com/small_logos/2282cdd4a81eac40181a6efc3ce3c3d32c9eb037.png","Truewind","(W23)","AI-Powered Accounting","truewind.ai","https://www.workatastartup.com/companies/truewind/website","San Francisco","30 people","B2B Software and Services","Senior Software Engineer","https://www.workatastartup.com/jobs/69677","San Francisco, CA, US","fulltime","Will sponsor","$120K - $180K","0.10% - 0.25%","Finance and Accounting","","3+ years","truewindai","https://twitter.com/truewindai","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/langfuse","https://bookface-images.s3.amazonaws.com/small_logos/8bc9addf3646af503fbc3ded74504fb4df3399eb.png","Langfuse","(W23)","Open source LLM engineering platform","langfuse.com","https://www.workatastartup.com/companies/langfuse/website","Berlin, Germany","8 people","B2B Software and Services","Platform Engineer / SRE","https://www.workatastartup.com/jobs/71964","Berlin, BE, DE","fulltime","US citizenship/visa not required","€70K - €130K EUR","0.10% - 0.35%","Engineering, Product and Design","Interview Process","3+ years","langfuse","https://twitter.com/langfuse","Design Engineer","https://www.workatastartup.com/jobs/71369","Berlin, BE, DE","fulltime","US citizenship/visa not required","€70K - €130K EUR","0.10% - 0.35%","3+ years","View job","Product Engineer","https://www.workatastartup.com/jobs/66652","Berlin, BE, DE","fulltime","US citizenship/visa not required","View job","€70K - €130K EUR","0.10% - 0.35%"
"https://www.workatastartup.com/companies/coverage-cat","https://bookface-images.s3.amazonaws.com/small_logos/9bd0bbec7d523edd1bef0a7fed1c32a4c5e91d07.png","Coverage Cat","(S22)","Consumer Optimized Insurance","coveragecat.com","https://www.workatastartup.com/companies/coverage-cat/website","New York","4 people","Financial Technology and Services","Staff, Sr. Staff, or Principal Engineers","https://www.workatastartup.com/jobs/60678","Fremont, CA, US / Mountain View, CA, US / Redwood City, CA, US","fulltime","US citizenship/visa not required","$135K - $160K","0.10% - 0.50%","Insurance","","6+ years","coveragecats","https://twitter.com/coveragecats","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/accessowl","https://bookface-images.s3.amazonaws.com/small_logos/1f47d40efa2ec60ceb6de3d5dad85ab504f1c80f.png","AccessOwl","(S22)","Managing your Employees' Access to SaaS","accessowl.io","https://www.workatastartup.com/companies/accessowl/website","Berlin, Germany","4 people","B2B Software and Services","Senior Software Engineer (Elixir Focus)","https://www.workatastartup.com/jobs/75677","Berlin, BE, DE / ES / PT / PL / AT / CZ / HU / SK / RO / SI / HR / RS / BA / IT / CH / NL / BE / FR / GB / GR / BG / UA / TR / Remote (Berlin, BE, DE; ES; PT; PL; AT; CZ; HU; SK; RO; SI; HR; RS; BA; IT; CH; NL; BE; FR; GB; GR; BG; UA; TR)","fulltime","US citizenship/visa not required","€70K - €95K EUR","0.05% - 0.10%","Infrastructure","Interview Process","3+ years","","","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/landeed","https://bookface-images.s3.amazonaws.com/small_logos/6ad200a24281fdd6a8a1c278067a5acc87ff1dab.png","Landeed","(S22)","Landeed is India's fastest property title search engine","landeed.com","https://www.workatastartup.com/companies/landeed/website","Hyderabad, India","35 people","Real Estate and Construction","Product Owner","https://www.workatastartup.com/jobs/57298","Hyderabad, TG, IN","fulltime","US citizenship/visa not required","₹1.5M - ₹3.5M INR","0.10% - 0.20%","","Interview Process","1+ years","LandeedInc","https://twitter.com/LandeedInc","Head of Corporate Affairs, Public Policy and Government Relations (CPG)","https://www.workatastartup.com/jobs/57082","Hyderabad, TG, IN","fulltime","US citizenship/visa not required","$20K - $50K","3+ years","US citizenship/visa not required","View job","Web Automation Engineer","https://www.workatastartup.com/jobs/72516","Hyderabad, TS, IN","fulltime","₹1M - ₹2M INR","View job","1+ years","US citizenship/visa not required"
"https://www.workatastartup.com/companies/rever","https://bookface-images.s3.amazonaws.com/small_logos/3a30a32b053472aa128b79b5f8e1a099aa963a1b.png","REVER","(S22)","Changing the way people buy by giving superpowers to shoppers","itsrever.com","https://www.workatastartup.com/companies/rever/website","Barcelona, Spain","35 people","Financial Technology and Services","Software Engineer","https://www.workatastartup.com/jobs/70713","Barcelona, CT, ES / ES","fulltime","US citizenship/visa not required","$40K - $70K","Any (new grads ok)","","","US citizenship/visa not required","","","Backend Engineer","https://www.workatastartup.com/jobs/78494","Barcelona, CT, ES / ES","fulltime","€40K - €70K EUR","Any (new grads ok)","US citizenship/visa not required","€30K - €45K EUR","View job","eCommerce Experience","https://www.workatastartup.com/jobs/78550","Barcelona, CT, ES / Barcelona, Catalonia, ES","fulltime","1+ years","View job","US citizenship/visa not required","$1"
"https://www.workatastartup.com/companies/algotest","https://bookface-images.s3.amazonaws.com/small_logos/ee27828a872551486a5a61cefdc3f0f73dca1b91.png","AlgoTest","(S22)","Ecosystem for options trading in India","algotest.in","https://www.workatastartup.com/companies/algotest/website","Delhi, India","12 people","Financial Technology and Services","Founding B2B Sales Lead","https://www.workatastartup.com/jobs/78418","New Delhi, Delhi, IN / Gurugram, HR, IN / Gurugram, Haryana, IN / New Delhi, DL, IN / Remote (Mumbai, MH, IN; Mumbai, Maharashtra, IN)","fulltime","US citizenship/visa not required","₹800K - ₹1.2M INR","0.05%","","","3+ years","AlgoTest_in","https://twitter.com/AlgoTest_in","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/pump-co","https://bookface-images.s3.amazonaws.com/small_logos/7bd441b185f1d0725ac8c35281774ba67b3fdc86.png","Pump.co","(S22)","The Costco for cloud is here 🔥🔥","pump.co","https://www.workatastartup.com/companies/pump-co/website","San Francisco","60 people","Financial Technology and Services","GTM Engineer","https://www.workatastartup.com/jobs/74417","San Francisco, CA, US","fulltime","Will sponsor","$70K - $100K","0.05% - 0.20%","","","Any (new grads ok)","pumpdotco","https://twitter.com/pumpdotco","Finance Associate","https://www.workatastartup.com/jobs/69853","San Francisco, CA, US","fulltime","Will sponsor","$65K - $100K","0.01% - 0.10%","3+ years","View job","Engineering Manager","https://www.workatastartup.com/jobs/69154","San Francisco, CA, US","fulltime","Will sponsor","View job","$160K - $200K","0.50% - 1.00%"
"https://www.workatastartup.com/companies/superbar","https://bookface-images.s3.amazonaws.com/small_logos/00fd47f91143cc8393a67e9aa539ee075762df08.png","Superbar","(S22)","Search & Answers Superbar for E-Commerce","superbar.ai","https://www.workatastartup.com/companies/superbar/website","Toronto, Canada","3 people","B2B Software and Services","Software Engineer, AI","https://www.workatastartup.com/jobs/77702","ON, CA / Toronto, ON, CA / CA / Remote (ON, CA; Toronto, ON, CA; CA)","fulltime","US citizenship/visa not required","$125K - $150K CAD","0.25% - 0.54%","Marketing","Interview Process","6+ years","trycaddie","https://twitter.com/trycaddie","Senior Software Engineer, AI","https://www.workatastartup.com/jobs/77701","ON, CA / Toronto, ON, CA / CA / Remote (ON, CA; Toronto, ON, CA; CA)","fulltime","US citizenship/visa not required","$150K - $200K CAD","0.25% - 1.00%","6+ years","View job","","","","","","","",""
"https://www.workatastartup.com/companies/solum-health","https://bookface-images.s3.amazonaws.com/small_logos/4b6c81c094d264ef85d463d3f87f8c0a2cf70fe0.png","Solum Health","(S22)","AI Automation for Therapy Practices","getsolum.com","https://www.workatastartup.com/companies/solum-health/website","3 people","Healthcare","","Founding Full Stack Engineer – Build the Future of Healthcare Automation","https://www.workatastartup.com/jobs/78099","CO / AR / BR / UY / MX / Remote (CO; AR; BR; UY; MX)","fulltime","US citizenship/visa not required","$4K - $7K","0.10% - 0.50%","","","3+ years","","","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/primevault","https://bookface-images.s3.amazonaws.com/small_logos/c063ef6501ec4e09baa9f49d2abc635ba2fa65b8.png","PrimeVault","(S22)","Supercharged crypto operations, custody and risk management","primevault.com","https://www.workatastartup.com/companies/primevault/website","San Francisco","3 people","Financial Technology and Services","Full-time Backend Engineer","https://www.workatastartup.com/jobs/65428","IN / Remote (IN)","fulltime","US citizenship/visa not required","$50K - $60K","3+ years","Asset Management","","","primevaultHQ","https://twitter.com/primevaultHQ","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/homli","https://bookface-images.s3.amazonaws.com/small_logos/6811479c1b708608fea18dd35850ae5ec8cd5a17.png","HOMLI","(S22)","Modern real estate brokerage for Europe","thehomli.com","https://www.workatastartup.com/companies/homli/website","New York","20 people","Real Estate and Construction","Sales Operations Specialist","https://www.workatastartup.com/jobs/57860","Madrid, MD, ES","fulltime","US citizenship/visa not required","$25K - $45K","1+ years","Housing and Real Estate","","US citizenship/visa not required","thehomli","https://www.facebook.com/thehomli","Sales Operations Specialist - Athens, Greece","https://www.workatastartup.com/jobs/54563","Athens, Greece","fulltime","Any (new grads ok)","","","","View job","","","","","","","",""
